embedding_x,embedding_y
-2.7719584,-3.6034958
8.16435,16.713224
15.940579,5.9578576
5.101177,19.049736
-2.829358,-3.5287652
-2.2886472,-4.549468
1.293058,16.254847
9.902146,21.04014
6.858732,15.515835
2.3840487,-0.32965258
7.5447154,15.509375
-2.699864,1.1246283
-2.8374891,-3.5196638
-2.845785,-3.546333
20.276543,16.148056
7.6941667,10.122438
-2.816811,-3.5158796
9.422058,13.846551
6.7725735,22.259422
-2.2777283,-4.5595994
8.298794,20.50132
-2.822079,-3.5298
13.12633,8.457495
3.2144456,18.569284
-2.8425405,-3.523561
-2.8750224,-3.5057876
20.823229,15.417168
-2.852523,-3.5086222
-2.8657415,-3.5027332
-2.8549917,-3.515908
-2.8546638,-3.4946752
-2.8762853,-3.5283647
-2.853364,-3.5250351
-2.865341,-3.5067017
8.137177,20.442019
-3.6671176,1.4238849
7.6895366,10.054225
-2.8609483,-3.5180445
5.525159,19.35875
6.6558933,21.077482
-2.2671828,-4.5695224
-2.830035,-3.5714843
2.9823158,18.480541
5.904486,12.47791
8.598654,21.461454
12.961344,7.416764
5.465222,12.669452
9.488975,14.053045
9.4063835,21.839933
7.390084,22.575151
6.0524454,20.16556
9.380216,15.320906
8.240987,15.154444
7.672849,9.297161
8.143083,15.310331
13.1519575,7.5805745
9.022474,14.216659
7.6199136,9.334907
7.2452264,22.796352
9.093813,15.189139
9.439626,15.272685
-1.377999,-6.8793387
1.4421897,16.215612
6.398857,13.088534
9.700272,21.971085
1.7179239,16.921814
4.579531,19.304712
20.597609,15.905027
-1.382387,-6.8714576
3.2088912,18.591799
2.9094665,1.3754
7.0553885,22.728857
-1.3752102,-6.881301
-1.3879938,-6.8756275
-1.3868366,-6.8809304
8.857093,20.730457
8.410665,20.732767
-2.248577,-4.584409
-2.2180297,-4.6196785
-2.2191188,-4.615749
-2.2194223,-4.6159487
-1.3753802,-6.8822036
8.133359,16.825115
-0.78411853,-0.04017393
9.789403,12.508974
-2.5706232,-4.1593204
-1.4031606,-6.8557363
16.399397,0.86320084
-2.9294455,1.2053925
12.95746,8.594618
-1.386433,-6.869517
16.253172,0.711625
-1.3607912,-6.9226985
-1.3753475,-6.8855567
-1.4001349,-6.879316
-1.4050912,-6.8632135
-2.2206104,-4.6191387
-1.39817,-6.8734775
-1.3888348,-6.87861
-1.4020811,-6.896993
5.137842,20.239079
8.859418,20.567348
-2.213405,-4.632624
6.19762,19.876804
13.658698,6.904743
2.7030892,-0.02294195
-1.2870803,-6.999046
7.867289,9.682082
-1.366281,-6.9139085
7.6735573,9.25979
10.75675,14.988657
-2.2237003,-4.6113725
20.778656,15.953317
5.3815203,19.359901
3.7848623,18.255297
7.3243318,24.0017
10.671073,12.498753
15.785653,6.1670585
20.1158,16.39896
6.811512,15.725116
-1.1979203,-7.120484
-2.8383772,1.190056
21.037067,15.656108
-1.1913407,-7.12204
-1.1541123,-7.1736636
1.5896145,17.437626
-1.1980115,-7.121219
7.5597844,9.215675
-1.1786855,-7.139203
-0.7600137,-0.05253445
10.13366,14.821181
-1.1773564,-7.142546
-2.2171888,-4.617691
-2.1930573,-4.6437016
-1.1759135,-7.1502037
5.125573,19.603254
8.338221,15.905018
1.3292407,-0.62892383
-1.1842412,-7.1403995
9.458,20.880535
10.150937,15.468922
-0.525181,-0.16322383
4.603955,20.222162
-1.1736692,-7.170124
16.437752,0.9101284
8.846688,20.539894
-1.0339756,-7.3898067
-1.1298344,-7.2450647
-1.1305293,-7.243076
-2.2235649,-4.611197
-0.5351559,-7.9317055
0.29907605,-0.49960378
2.5797758,18.184168
-0.94173175,-7.8959537
16.398176,0.8668033
6.693867,20.269753
2.942061,0.6767594
9.425814,13.467359
1.3746068,-0.65274125
-0.87875897,-7.852112
4.91821,18.907698
15.380694,6.560552
6.489215,20.712534
3.5812593,18.107626
8.500909,20.741919
-0.9278808,-7.8371754
10.09068,21.887213
-0.6775391,-7.8979673
-0.7187819,-7.9032383
-0.6279767,-7.9186134
-0.9410088,-7.9356627
7.08649,23.85056
-3.55882,1.3678687
-0.81122947,-7.879468
-0.8733922,-7.9075775
-3.388231,1.301048
2.847647,0.16034012
-0.958413,-7.95261
3.483042,18.087675
-0.80719566,-7.943708
7.38478,23.070288
-0.92767644,-7.9284425
20.358358,17.59944
7.2677402,23.904354
16.78534,1.64183
0.2853596,-0.47816476
11.040213,15.077838
-0.54654884,-7.9607377
-0.5891709,-7.904528
2.324609,17.976366
6.026703,12.667896
7.6781764,9.770251
-0.77299815,-7.9059806
-0.9717473,-7.9550114
7.545263,23.888676
-0.96692085,-7.9498987
-0.89156365,-7.915722
-0.74964684,-7.916374
-0.98558956,-8.069176
-0.94910586,-8.057967
20.433905,16.01223
-0.79316014,-7.944256
13.740567,7.009526
-0.48466057,-7.9885974
19.992868,16.886536
7.522197,20.591702
10.279996,12.132148
5.380215,19.29966
9.777431,12.645147
-0.9748322,-8.060477
13.23397,8.305232
9.364455,13.774238
20.86956,16.002356
22.047249,4.7191033
20.369709,17.415722
-0.9864034,-8.061454
20.15647,17.106504
7.665411,10.122568
-0.56309056,-7.9591727
-0.6950851,-7.925484
7.3910785,15.39424
8.641146,15.963765
0.28975055,-0.4800432
-0.73715717,-7.9523816
10.314456,15.464412
10.272214,15.638586
-1.0028449,-8.079722
-0.9901182,-8.064972
13.158893,8.483176
-1.0006433,-8.083697
4.641509,19.6115
20.380611,17.582277
-0.98394746,-8.060724
-0.9845293,-8.056113
-0.9852881,-8.061868
2.8799262,2.9047685
20.856062,15.421877
6.0039935,20.053
8.580179,16.766285
15.382911,6.6400504
0.28680107,-0.48257953
-0.96822584,-8.129203
-1.0438346,0.1290962
5.4584265,12.725415
7.0239105,23.252695
-0.076978214,-0.3612321
4.7688856,19.969204
13.25684,8.2319145
-0.94737524,-8.134354
12.763411,7.6225038
-0.95816356,-8.11633
8.7702875,15.289136
2.8684127,2.8580103
8.679073,16.497437
9.8158,12.36858
-0.79196614,-7.9840584
-0.9151205,-8.189822
-0.47582716,-8.012088
6.656699,15.343804
6.1630163,13.032231
20.432207,17.316517
1.4216685,-0.6574077
9.133948,20.769907
-0.8176156,-8.088269
13.1409445,8.49043
-0.47338432,-8.021143
3.7832618,18.220955
1.730829,16.976784
20.461432,17.21513
6.6480384,19.92345
10.335667,15.637938
2.6593204,-0.065632336
9.15886,14.933073
6.941331,15.658241
10.548913,12.339676
-0.91916376,-8.136361
7.5030923,15.496824
9.517881,14.762033
-0.90198344,-8.1168165
13.247136,8.294909
10.010842,12.029539
9.702107,14.616665
7.634477,9.747075
-2.7284784,1.1429461
-0.8652299,-8.169119
13.355137,7.0563793
20.003962,16.902548
16.517302,1.0334067
6.806353,15.757839
15.833313,6.095133
16.701797,1.4761244
4.406077,19.241526
7.292906,20.142748
12.995994,7.809006
9.939734,13.105999
-2.5374544,1.0474365
-0.68100286,-8.230772
-0.41617724,-8.07779
4.31829,19.047821
7.6476192,24.055676
-0.9093822,-8.159401
7.518866,23.779324
-3.3891013,1.3023492
20.443361,17.205637
6.6909757,23.038376
-0.16576025,-8.818599
-0.11329696,-8.755103
-0.11383761,-8.763869
6.881735,21.619308
5.7863884,19.961668
9.192252,20.987669
0.19768746,-8.672321
0.014802804,-8.748117
-0.016219277,-8.756901
-0.042364422,-8.76878
-0.1080993,-8.784783
9.679007,13.310713
8.103487,16.695276
7.571374,20.420055
0.16221482,-8.688163
7.024158,23.18176
2.9637673,0.8738285
7.3053236,20.25341
6.198725,12.919569
-0.12384016,-8.845014
8.251595,21.136082
0.008936015,-8.774277
6.489381,23.755812
15.38057,6.680733
-0.11567496,-0.33982047
15.879355,6.050247
-0.1289623,-8.826555
9.32499,14.17267
9.699859,12.6335945
4.592947,19.78771
10.572586,15.604118
0.1327459,-8.747419
-0.08179944,-8.897161
5.745246,20.060787
7.6855702,10.077337
10.227559,12.197415
13.225601,7.7314997
-0.07500101,-8.911528
11.162216,15.025758
-0.06432988,-8.922579
-0.067666456,-8.910248
-0.08646898,-8.8661995
15.759609,6.1883974
-1.0901314,0.15961412
9.756093,13.398316
-0.074540675,-8.915477
6.220665,12.785959
-0.06010295,-8.907704
1.8825461,-0.6310756
7.1092978,23.360632
0.029629676,-8.808525
9.744944,13.2092
8.038834,15.122412
21.014498,15.9305315
0.1896455,-8.676122
9.72416,15.345453
-2.5252478,1.0424424
10.449125,12.447354
-0.0832577,-8.907061
7.0549245,22.762602
7.875686,9.664662
0.02650982,-8.964041
-2.0868564,0.7679489
0.029280031,-8.939571
0.051783,-8.942026
13.537142,6.9193945
0.05050384,-8.949807
15.542003,6.4554853
8.537083,20.587423
8.669182,16.490606
0.12544808,-8.90545
0.16811466,-8.871233
0.10644811,-8.910364
0.16248634,-8.820735
16.823431,1.9495296
-1.1107279,0.17291768
10.35694,12.055984
10.673242,15.581259
0.05966361,-8.940141
7.3788776,23.294788
0.23187414,-8.708759
10.572787,15.212954
12.929287,8.607569
0.040188204,-8.960956
7.6781282,9.234317
2.9635367,0.8865118
-0.1505956,-0.31434673
5.5920916,12.564863
11.015918,15.6449585
0.03377761,-8.936782
9.039399,21.124557
2.9461489,2.593644
-3.397179,1.3050145
9.919684,14.763358
16.791271,2.127776
-0.97154915,0.07951942
2.5570529,18.160336
13.838657,7.072679
4.5842834,20.002766
0.21666066,-8.970714
9.475771,14.054723
0.37488937,-8.758499
0.2120879,-8.960454
6.2118883,12.975743
9.941328,21.802984
0.214856,-8.976626
9.50195,21.107473
12.736684,7.572702
0.20613702,-8.963065
-2.337651,0.9316515
7.7123775,9.9489565
-3.3925252,1.3052553
0.23262317,-8.89779
0.2840363,-8.950713
9.010025,14.229984
7.4049582,20.192503
-0.816781,-0.015772555
0.28211674,-8.964309
0.40064317,-8.828464
9.909521,21.943361
16.767662,1.6261339
0.30276892,-8.991737
0.30995378,-8.995891
5.523889,19.786806
6.094235,12.979847
9.061175,20.665352
20.944315,15.960428
-0.15134092,-0.32151538
0.2594841,-8.939544
0.24695155,-8.9288
0.26526242,-8.976596
0.44381073,-8.836596
0.2838599,-8.976122
7.858928,9.039424
7.684353,10.008144
5.116162,19.64038
7.5932384,15.437715
0.26946884,-8.97953
1.3007637,-9.056451
2.9447455,2.211611
1.3255187,-9.082442
1.3301249,-9.084083
10.723951,12.414273
13.719421,7.210829
1.3627175,-9.113669
7.5029836,23.16495
9.034513,14.207061
13.195857,7.9386725
2.9016066,2.4658937
10.203181,14.84507
1.3005666,-9.377235
13.819592,7.080369
1.3597933,-9.10144
9.555656,15.472934
2.8899274,2.8559675
1.2996081,-9.376451
9.854229,14.731461
1.3843501,-9.293366
1.3619921,-9.087995
1.3746494,-9.098189
20.924156,15.950571
15.856462,6.081262
1.4356906,-9.177479
1.3080574,-9.398448
8.669754,16.35429
1.3243089,-9.380301
1.4051108,-9.20282
1.3983188,-9.217186
1.443491,-9.132315
10.987004,15.002434
1.4458925,-9.135907
1.4448857,-9.238799
1.3063958,-9.409167
5.191882,19.142754
16.523043,1.0309834
2.8854709,2.9256501
-2.6860275,1.1178852
1.4452788,-9.147201
1.5171002,-9.182123
15.439353,6.540827
1.5343671,-9.2119255
1.3203868,-9.416859
1.4249132,-9.315701
1.4639477,-9.307148
8.907476,21.180225
10.771249,15.017836
1.5315449,-9.206939
1.5105785,-9.189971
6.6056466,23.564415
1.4875664,-9.222439
1.5334384,-9.194654
1.3367109,-9.397657
1.5927311,-9.253755
5.5146422,12.732841
6.9933586,20.017132
1.6006774,-9.266049
8.739054,16.756823
1.587371,-9.247434
-1.0872884,0.15499471
13.43427,6.967485
13.268739,7.019683
0.31799662,-0.48607823
1.5751183,-9.253673
14.641308,6.8294177
2.3997307,18.086859
1.476472,-9.321443
7.574217,9.116276
9.3807,14.974796
16.78475,1.6521285
1.3815169,-9.436071
2.1565282,17.585333
4.57606,-9.799194
1.4338781,-0.66081434
1.4202615,-9.379632
1.5201184,-9.309383
10.094476,14.825893
1.7278335,16.788498
10.766407,15.397458
1.6449044,-9.254426
1.6260018,-9.219996
1.6220363,-9.271305
18.418339,-6.5455227
1.6336591,-9.233751
6.1344013,12.711288
10.808917,15.605406
15.882284,12.472596
1.6330019,-9.236899
16.660124,1.4177816
10.290471,14.934893
13.800571,7.1844306
10.041669,12.019709
2.3981867,-0.30150965
8.168461,16.592794
3.0557847,-9.905014
20.048124,16.955229
16.53274,1.0348474
5.5583854,12.708484
3.9564657,-10.067034
9.451212,15.02236
3.079894,-9.926244
3.0856054,-9.921941
3.9476545,-10.067677
2.4185934,-0.29702607
3.0745912,-9.913544
10.16137,15.571463
3.0653448,-9.909068
5.994037,12.923511
3.0594976,-9.899797
3.0904663,-9.924909
20.475466,17.248674
10.387164,12.0574255
7.8861446,14.951701
2.0272052,17.374252
3.8967693,-10.071547
3.1068468,-9.951043
15.868487,6.0653405
6.293917,12.875422
6.958805,21.59218
3.1207259,-9.945236
10.762507,14.987842
10.470177,15.226873
16.787313,2.116888
0.21429019,-0.44027328
13.650692,6.9001675
16.780659,2.1409564
3.1185682,-9.943634
3.1207752,-9.963112
6.5974455,23.851952
3.11057,-9.950667
3.110193,-9.951741
3.1067996,-9.951987
3.1096892,-9.953439
3.9171271,-10.071742
9.877058,20.946205
13.21951,8.362053
3.2264824,-9.989941
3.2168655,-9.996048
20.5979,15.867731
9.409312,14.024097
3.24387,-10.002505
2.8994205,2.9269874
9.820375,14.778714
21.033941,15.650027
16.556833,1.0786791
20.85855,15.424786
8.635466,16.379725
20.866226,15.926216
3.7755415,-10.082556
20.320698,17.453989
3.2006438,-9.984767
7.209705,22.721926
6.993322,15.486293
8.128074,15.87333
4.0181675,-10.076197
3.7713404,-10.083096
3.7530549,-10.077597
3.54048,18.663933
3.722661,-10.082798
3.7958167,-10.076834
3.7635195,-10.080312
3.7289789,-10.082213
3.6541936,-10.083221
5.972056,20.063162
3.8814747,-10.074243
-1.1026561,0.16739279
6.578913,20.563898
6.822813,15.5758295
3.8214588,-10.07418
9.881002,21.819176
2.8865166,2.3837368
9.000211,20.844522
10.163813,15.57479
3.3545544,-10.081507
6.8280077,15.559691
6.225833,12.794098
4.0534143,-10.074832
3.3689895,-10.079615
3.3616707,-10.077177
3.3579614,-10.084055
3.3642654,-10.079186
3.348843,-10.065567
15.35949,6.598068
3.4510155,-10.119382
19.987726,16.891478
9.137833,20.966648
20.576239,15.948175
15.292203,6.716612
7.1924305,20.119884
8.556689,16.839792
8.3975115,20.731834
3.433464,-10.0969095
15.904868,6.0143733
3.396559,-10.090387
2.958656,0.8720564
3.4069493,-10.094221
3.412083,-10.095672
4.156613,-10.099558
6.8731985,21.210985
3.3927333,-10.09516
7.5695877,24.06988
2.8301668,0.12305755
9.565866,15.462197
7.0086393,20.070007
2.9494908,1.0091166
15.070259,6.746367
2.8764427,1.9277151
13.763574,6.9900084
4.394414,-9.955382
6.9408116,21.632479
4.5341945,-9.839487
4.588799,-9.77568
4.557582,-9.811444
13.048171,8.377156
6.188616,12.936337
5.42847,12.702676
20.82843,15.4124
20.607866,15.985195
8.550018,16.331394
8.357077,15.846485
-2.116823,0.7944452
2.8781288,1.8534544
4.573759,-9.798823
10.467472,12.341757
4.554803,-9.815815
4.610427,-9.75114
20.457321,17.2718
8.640502,15.970356
4.460697,-10.026825
4.397189,-10.107283
0.92088664,16.885786
16.781992,2.0738223
12.952052,8.58975
12.761549,7.597783
8.675564,16.313734
4.624166,-9.739446
4.620943,-9.741697
4.624107,-9.748463
4.626969,-9.750418
-2.5490303,1.0530108
7.37421,23.071398
16.790316,2.1017148
12.724022,7.6024923
8.058935,15.899574
13.796737,7.0876412
4.425671,-10.091443
4.4385633,-10.101501
9.3940115,13.833136
6.9634447,21.652056
16.52566,1.0274615
9.79956,14.982111
4.6502805,-9.7533455
4.7644815,-9.571159
14.5520525,6.8498588
2.8722484,1.7963295
7.6044664,9.645084
4.6635165,-9.744046
4.7236485,-9.669875
4.6643662,-9.736373
4.6601515,-9.742306
4.669245,-9.740637
4.6692615,-9.730359
4.730299,-9.627884
10.033088,21.85522
4.566596,-9.985264
7.70379,9.051456
7.840001,14.873331
9.968772,21.073214
6.933089,15.485192
9.687753,12.509338
7.4536014,23.072748
4.739884,-9.619507
2.418646,17.649601
-2.1561785,0.82370573
4.4551353,-10.10338
4.7266116,-9.637163
4.7351856,-9.627193
2.3903003,-0.31567004
7.707827,15.379492
5.7954817,20.015848
14.643119,6.82338
6.5843244,23.283268
8.126308,15.572074
0.92832404,16.922255
4.805498,-9.545853
-0.95522934,0.070410706
2.8722184,0.1978683
10.570602,15.17568
13.121873,8.569252
5.4847207,12.677379
4.8052354,-9.571419
4.7845316,-9.60528
4.791047,-9.589516
4.7972245,-9.591987
1.9397037,-0.6206693
4.8028946,-9.585598
4.8185487,-9.560025
8.321185,16.8897
13.789272,7.0052633
4.815956,-9.5575075
4.5002265,-10.094938
4.706568,-9.712347
7.697834,9.7231865
4.8388014,-9.589428
2.3096192,18.011648
4.838512,-9.548331
7.339577,23.936012
3.0971441,18.465822
9.817952,21.258808
8.246967,20.528564
9.676088,21.97152
13.048843,8.673021
8.599194,16.0201
4.8229027,-9.581433
7.897132,9.010814
4.823896,-9.565143
2.8720436,1.83587
20.451086,17.348719
10.237326,12.985429
4.8183274,-9.581871
4.800868,-9.604001
4.773609,-9.67384
4.8454995,-9.545069
6.861038,15.516435
-2.7172213,1.1337414
5.545685,-11.663944
-2.5791788,1.0748084
5.549159,-11.669266
13.0027485,8.686517
9.989566,21.040426
6.803589,22.123178
7.3239737,22.625912
2.0853667,17.13174
6.461797,23.75189
8.638528,16.446873
7.549333,20.427876
15.779906,6.1647563
20.375792,17.632978
5.553222,-11.636018
5.9456563,-10.938628
7.1567793,22.59363
1.6964433,-0.65242666
20.950895,15.94877
8.589825,20.692001
2.8878171,2.874223
9.48104,14.036563
7.5680003,24.069876
20.44389,17.195396
9.981996,21.02767
19.962267,16.843113
8.720713,15.0104265
5.535064,-11.651076
5.551661,-11.678072
5.545854,-11.664641
8.316827,16.869156
-2.3922594,0.96452725
5.249294,20.161686
6.7045364,15.411133
-2.3316696,0.92782784
7.958601,9.109084
5.5506506,-11.671675
5.9552884,-10.918465
5.9528513,-10.918522
5.958803,-10.935504
7.9310865,9.0551195
1.3920897,-0.66062295
1.9477335,-0.6076609
20.986166,15.544597
9.021484,14.237508
5.5494456,-11.678604
9.832846,21.318785
5.554706,-11.678121
6.7177563,21.43802
5.5653205,-11.700045
20.052193,16.95188
9.682877,12.925986
5.5570955,-11.695829
0.07775988,-0.4047855
7.6643667,9.193526
5.561926,-11.677535
6.467932,23.772709
5.559855,-11.686427
2.9162753,1.3545839
9.973949,20.98003
5.578704,-11.640552
5.559803,-11.673875
5.573428,-11.685146
5.5561757,-11.649935
5.5535636,-11.635494
5.784157,12.494101
5.979603,-10.950401
19.983038,16.779762
5.6713734,-11.874927
2.6913235,18.225584
5.645554,-11.843015
16.626991,1.3052807
13.067588,8.326903
13.208589,8.374506
7.085316,22.97017
1.9230502,-0.6247427
7.7847443,15.360647
20.876467,15.426591
1.9624192,-0.5992561
2.4571607,-0.26660734
5.659822,-11.864615
6.3158956,-11.591851
2.1792793,17.372446
13.044008,7.3146634
5.661579,-11.865816
5.6705036,-11.862945
-0.7968463,-0.034751907
6.6960897,23.042557
7.0570393,20.062943
6.083219,-10.957641
-0.972746,0.080834985
10.297877,12.963284
5.7068324,-12.003805
5.703023,-11.998763
12.9266,7.7741475
0.9500909,16.934772
1.8380814,16.91577
0.27818403,-0.4745706
5.702325,-11.998618
5.6995625,-11.993941
-0.14872871,-0.32359552
5.724553,-12.020049
8.858978,14.926808
9.054093,14.216583
2.9566169,0.80087095
6.096794,-10.958751
5.6999383,-11.995969
7.3400917,24.014614
8.750017,20.83364
5.6999025,-12.029728
13.748137,6.994471
5.700347,-12.041714
5.7118187,-12.047139
11.090019,15.036093
5.710714,-12.047803
5.706572,-12.043384
6.2020216,12.902056
6.3653274,-11.580372
6.635117,23.466877
11.321957,15.0082035
1.9439476,-0.6175813
1.9400393,-0.6133322
5.7108026,-12.045391
8.287814,16.68155
10.171237,11.878889
10.480193,12.711828
6.379732,-11.5629835
12.93275,8.602364
2.1467392,17.565718
5.7117143,-12.053181
6.123929,-10.966285
13.260783,6.978884
6.156387,20.306837
9.502239,14.0566435
10.565044,12.639507
6.929027,15.199505
3.2765539,18.073572
8.557046,15.065995
7.0952034,-11.730954
7.1100683,-11.735986
7.123283,-11.672121
13.268895,7.019874
7.83576,9.088061
7.0912952,-11.708217
6.4197884,-11.0586605
7.064546,-11.697815
7.057938,-11.703483
7.025368,-11.676206
7.049505,-11.689166
7.086651,-11.707372
20.036251,16.932453
5.5572767,12.634007
7.2679057,15.388559
10.652909,15.25622
7.099141,-11.702562
1.9433628,-0.61661625
7.100096,-11.713779
7.1172895,-11.682629
7.092245,-11.708875
13.01003,8.517896
7.094347,-11.712575
1.8481777,-0.63678825
7.10023,-11.699013
6.1681924,12.97231
6.9818764,19.982195
6.25128,-10.9764185
6.3753123,-11.569626
6.2430778,-10.983357
1.4111378,16.303946
7.0892916,-11.589758
13.156302,7.582076
6.647991,15.355853
6.1296115,12.987789
7.086586,-11.614206
7.0935593,-11.606086
7.7478876,15.411226
7.0882206,-11.591517
15.346422,6.612246
13.2632265,8.239848
15.88903,6.0335565
8.925193,14.983204
5.4247575,19.254578
7.08359,-11.59491
5.2128196,19.614527
7.680206,10.069614
7.1053,-11.615884
6.1284785,19.723938
7.115483,-11.59083
7.0964837,-11.599401
6.311161,-11.016547
6.2837,-10.986858
4.8955784,18.877565
1.9792715,17.299797
7.21496,22.927774
9.65294,12.823861
6.0650754,12.6909685
4.282355,18.99926
10.096407,21.899893
15.542705,6.453386
2.8827705,2.3974764
13.397635,6.961466
9.447449,13.6170435
1.0228866,17.085707
7.0014706,-11.353746
8.677652,21.476103
8.610494,15.047013
6.964771,-11.297712
16.762917,1.6304083
6.9875436,-11.31977
6.9845567,-11.325569
7.6323338,9.669006
3.4113357,18.578934
6.284499,-10.994513
6.8926635,21.793545
7.094577,23.345604
7.324404,24.00402
6.921046,-11.22523
-0.5250542,-0.16495128
6.9441123,-11.231004
12.856541,7.526124
13.2549095,8.231943
6.9130015,-11.25561
10.648561,15.097622
6.931421,-11.230629
6.942284,-11.227498
6.9323416,-11.236834
15.394156,6.543422
12.94482,8.593009
6.933143,-11.240522
6.956637,-11.249078
20.868338,15.442453
8.118289,16.764326
6.3653936,-11.018547
6.9467115,-11.229873
6.9462557,-11.233807
14.637293,6.8234806
12.931361,7.3982286
6.134023,12.725615
6.8784857,-11.19624
13.240483,8.208166
6.9039917,-11.213126
6.93201,-11.214827
5.4548254,12.670018
7.7283897,15.410347
7.683164,10.070043
6.4478393,-11.523616
6.578993,-11.085705
2.8734462,1.8740594
6.9239373,-11.205868
9.6281185,15.338147
6.8963814,-11.223158
6.881213,-11.181368
2.893686,2.3776138
8.80533,16.833426
6.400257,-11.021625
6.6941714,15.312002
20.418343,17.19242
2.8597395,17.694534
9.001466,-10.98579
2.527991,-0.20299348
6.909301,22.961725
9.113325,-10.889967
16.243483,0.7036705
9.599554,13.673221
9.543957,13.335817
4.67327,19.857248
9.136608,-10.86597
-2.2634227,0.886237
8.95132,15.063306
7.5682173,20.447145
9.132373,-10.872568
9.1282625,-10.8766165
10.079767,12.345632
7.08218,23.525953
9.103991,-10.895827
20.460182,17.240786
9.080392,-10.918272
10.230603,11.894414
9.032798,-10.967813
7.053388,22.94974
2.9252098,1.3169708
9.0853,-10.912648
9.058321,-10.943073
9.035199,-10.966431
9.044719,-10.955881
9.068688,-10.932574
9.021616,-10.980277
9.010039,-10.99203
9.062092,-10.938314
9.044137,-10.955549
9.005664,-10.99757
6.4250627,20.544638
9.142047,-10.853168
10.5720415,14.988165
9.02327,-10.976188
9.175965,-10.813001
1.7973685,16.850395
9.267238,-10.736269
8.758298,16.778599
20.32663,17.369497
7.61936,24.093601
9.191185,-10.821977
10.767701,15.575627
2.858773,2.4609032
9.188773,-10.781545
20.621355,15.699068
0.26227954,-0.48091063
6.725293,21.449156
9.185105,-10.796403
21.0653,15.850799
9.19841,-10.769161
20.537104,15.862695
2.9863884,18.492863
13.170955,8.47836
12.9923725,8.642042
9.08271,14.142081
9.283311,-10.623967
9.266236,-10.664832
9.304062,-10.6288595
7.2363563,22.868305
2.8759122,0.29196715
6.1897297,20.256758
0.25993532,-0.4738033
7.31464,22.725838
9.388671,-10.609309
9.270984,-10.670236
9.267235,-10.667763
9.409956,-10.601959
9.291073,-10.639747
2.3726416,18.05794
14.625418,6.8326764
3.306371,18.568453
10.709764,-10.263651
10.703593,-10.274582
10.711585,-10.263641
10.654262,-10.289934
10.773687,-10.250217
1.4422039,-0.66092986
6.8441353,21.667706
5.951015,19.747992
9.3899975,-10.504291
6.4563246,-11.539711
2.8959193,18.55268
9.434487,-10.482166
2.8076313,18.589798
9.41712,-10.505773
9.441819,13.313908
9.403615,-10.495679
9.464625,-10.5893345
9.42184,-10.539753
9.423493,-10.5337
9.434341,-10.554881
9.468939,-10.556303
9.439684,-10.547361
20.293852,17.430191
9.427054,-10.493162
2.8878074,1.9965932
2.950164,18.441322
9.462034,-10.566383
8.289226,16.882711
7.4260883,15.468178
20.054773,16.927784
9.389182,-10.503099
9.4103775,-10.5131855
6.9616256,15.242762
7.107736,22.6998
-0.8432162,-0.0047759423
9.4060135,-10.515179
9.403464,-10.5074835
9.43242,-10.483729
9.408491,-10.506862
10.132371,15.550625
11.07615,15.372867
9.386029,-10.501914
9.417686,-10.539183
7.1954217,22.662006
11.362567,-11.814612
10.851435,-10.2067175
4.5823026,18.682198
15.339016,6.686088
2.954381,0.7619479
11.358169,-11.800408
6.8908863,15.273568
7.5006,15.514148
11.369799,-11.794253
5.8961005,12.862421
7.946811,15.135865
11.341777,-11.775884
4.39863,19.084654
8.797299,16.80687
6.1228967,12.7613945
20.05822,16.974861
8.8276005,20.962309
11.311028,-11.68551
11.368582,-11.823856
11.35919,-11.800282
11.078159,14.992195
13.372489,7.064139
11.365093,-11.814654
11.293478,-11.590671
11.281198,-11.558514
11.282117,-11.502248
8.115703,16.7644
13.069958,7.279337
11.287964,-11.573636
-0.0705788,-0.3664616
11.285755,-11.569921
16.43875,0.9177426
12.865826,7.511773
11.285995,-11.5902
11.2548275,-11.558717
11.280886,-11.553261
11.272357,-11.550962
11.280515,-11.553566
2.0617783,-0.5374521
11.284521,-11.573043
11.285998,-11.559168
11.199691,-11.337492
10.917996,-10.18179
10.92562,-10.187407
10.9055195,-10.204348
2.8549392,0.16937739
15.360308,6.626849
6.538693,23.64727
7.4597006,15.546138
11.215313,-11.272093
11.197451,-11.32835
11.189472,-11.312663
11.264231,-11.11748
9.437764,13.350445
6.553015,19.873863
2.454941,-0.27068186
20.134008,17.05791
8.767569,21.163513
11.275998,-11.13142
7.6831756,10.03308
10.9506235,-10.216414
10.920104,-10.185812
11.272895,-11.175617
11.202971,-11.348614
11.244945,-11.071197
11.26715,-11.118269
11.262314,-11.126201
11.263085,-11.132509
11.251825,-11.1846075
11.091342,-11.228948
16.776005,2.1360552
8.326899,16.867754
11.166182,-11.14744
12.997012,7.782899
11.19738,-11.0903845
10.528637,12.752781
11.146264,-11.133402
16.219807,0.6827596
7.514339,23.60278
13.008443,8.665279
11.178601,-11.111762
11.169595,-11.136844
2.9770482,2.7479856
11.1673155,-11.142112
16.203785,0.668113
16.497618,1.0141423
11.181946,-11.102169
8.512522,16.766235
11.179686,-11.108848
6.9728336,20.967417
13.27096,7.0139694
10.9653015,-10.184816
2.9004254,1.6262094
11.220571,-11.110151
11.249564,-11.093782
1.4382802,16.36123
1.6567365,16.880026
8.569304,16.453022
1.0773338,17.160076
8.74143,16.767603
20.911827,15.502905
